RULES TARGETING LEGITIMATE
                                                                                                                                                                                                                                                                antecedents          consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski    cosine  all_confidence  max_confidence  chi_square_score
2948                                                                                                                                                                                      (having_IP_Address_no_IP, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.265581            0.556943  0.255179    0.960831  1.725189               1.0  0.107265   11.311449       0.572362  0.449777   0.911594    0.709504  0.663499        0.458178        0.960831       2642.803036
11867                                                                                                                                                    (Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.183446            0.556943  0.176210    0.960552  1.724688               1.0  0.074041   11.231506       0.514584  0.312330   0.910965    0.638470  0.551278        0.316388        0.960552       1639.592875
26392                                                                                                        (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.181999            0.556943  0.174672    0.959742  1.723233               1.0  0.073309   11.005328       0.513074  0.309554   0.909135    0.636684  0.548635        0.313627        0.959742       1617.262435
26757                                                                                               (SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic)  (Result_Legitimate)            0.173768            0.556943  0.166712    0.959396  1.722612               1.0  0.069933   10.911710       0.507710  0.295589   0.908355    0.629365  0.535892        0.299334        0.959396       1526.111520
11858                                                                                                                                      (Request_URL_ReqURL_LowExtContent, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.162189            0.556943  0.155586    0.959286  1.722415               1.0  0.065256   10.882219       0.500614  0.276083   0.908107    0.619321  0.517671        0.279357        0.959286       1403.970271
11223                                                                                                                                            (Request_URL_ReqURL_LowExtContent, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic)  (Result_Legitimate)            0.201357            0.556943  0.193125    0.959119  1.722116               1.0  0.080981   10.837867       0.525039  0.341709   0.907731    0.652940  0.576701        0.346760        0.959119       1826.990434
25992                                                                                                          (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Request_URL_ReqURL_LowExtContent, SFH_Empty_or_Blank, web_traffic_High_Traffic)  (Result_Legitimate)            0.167888            0.556943  0.161013    0.959052  1.721994               1.0  0.067509   10.819929       0.503872  0.285577   0.907578    0.624077  0.526558        0.289102        0.959052       1461.549743
2981                                                                                                                                                           (having_Sub_Domain_No_SubDomain, Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.225328            0.556943  0.216011    0.958651  1.721275               1.0  0.090516   10.715108       0.540919  0.381470   0.906674    0.673251  0.609766        0.387851        0.958651       2102.846634
26806                                                            (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.175667            0.556943  0.168340    0.958290  1.720627               1.0  0.070504   10.622439       0.508067  0.298333   0.905860    0.630274  0.538192        0.302258        0.958290       1537.864492
34253                                  (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic)  (Result_Legitimate)            0.163998            0.556943  0.157123    0.958081  1.720250               1.0  0.065786   10.569252       0.500823  0.278678   0.905386    0.620099  0.519896        0.282118        0.958081       1414.189765
12379                                                                                                            (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google)  (Result_Legitimate)            0.234374            0.556943  0.224514    0.957931  1.719982               1.0  0.093981   10.531760       0.546740  0.396106   0.905049    0.680525  0.621418        0.403118        0.957931       2205.181910
11980                                                                                                    (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.254093            0.556943  0.243329    0.957636  1.719452               1.0  0.101814   10.458389       0.560954  0.428617   0.904383    0.697269  0.646833        0.436901        0.957636       2450.312904
411                                                                                                                                                                                                    (URL_of_Anchor_less_than_%31_Anchor, Google_Index_Indexed by Google)  (Result_Legitimate)            0.191949            0.556943  0.183808    0.957587  1.719364               1.0  0.076903   10.446310       0.517777  0.325276   0.904272    0.643809  0.562168        0.330031        0.957587       1708.263991
11363                                                                                                                                              (having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.174491            0.556943  0.167074    0.957491  1.719192               1.0  0.069892   10.422656       0.506756  0.296041   0.904055    0.628737  0.535940        0.299984        0.957491       1519.322615
